;Basisthema;Type;Definitie;Eenheid;Ratio;Teller;Noemer;Bron;Laatste jaar beschikbaar;Aanlevering volgende update;Title;Download URL;Vraagstelling survey
267;Samenleven;Burgerbevraging;Aandeel van de inwoners dat de afgelopen maand lawaaihinder heeft ondervonden.;persoon;procent;De tellers werden berekend op basis van 3 gegroepeerde antwoordcategorieën: 'Nooit/Zelden', 'Af en toe' en 'Vaak/Altijd'. Indicator zijn diegenen die 'Vaak/Altijd' antwoordden.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Buurtproblemen: lawaaihinder;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_22.xlsx;Hoe vaak heb je de afgelopen maand hinder ondervonden van volgende problemen in je buurt? Burenlawaai (ruzies, blaffende honden, muziek, ...). Andere vormen van lawaai (horeca, sportvelden, bedrijven, ...). Antwoordmogelijkheden: 'Nooit', 'Zelden', 'Af en toe', 'Vaak', 'Altijd'
268;Samenleven;Burgerbevraging;Aandeel van de inwoners dat de afgelopen maand hinder heeft ondervonden van vandalisme en drugsdealing.;persoon;procent;De tellers werden berekend op basis van 3 gegroepeerde antwoordcategorieën: 'Nooit/Zelden', 'Af en toe' en 'Vaak/Altijd'. Indicator zijn diegenen die 'Vaak/Altijd' antwoordden.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Buurtproblemen: vandalisme en drugsdealing;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_24.xlsx;Hoe vaak heb je de afgelopen maand hinder ondervonden van volgende problemen in je buurt? Vandalisme (vernieling bus- of tramhokjes, bekladde muren, ...). Drugsdealing en -gebruik. Antwoordmogelijkheden: 'Nooit', 'Zelden', 'Af en toe', 'Vaak', 'Altijd'
269;Samenleven;Geregistreerde statistiek;Statistiek van de door de politie geregistreerde feiten per 1.000 inwoners. Het gaat om de plaats waar het geregistreerde feit plaatsvond, niet de woonplaats van het slachtoffer. In de statistiek zijn verscheidene categorieën opgenomen.;feit;per 1.000 inwoners;Aantal geregistreerde feiten;Aantal inwoners;Politiële Criminaliteitsstatistieken;2021;juli 2023;Criminaliteitsgraad;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_01.xlsx;
270;Samenleven;Burgerbevraging;Aandeel van de inwoners dat het afgelopen jaar heeft deelgenomen aan een buurtactiviteit.;persoon;procent;Iedereen die antwoordde met 'Ja' werd in de teller opgenomen.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Deelname aan buurtactiviteiten;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_13.xlsx;Heb je de voorbije 12 maanden deelgenomen aan een buurtactiviteit (bijvoorbeeld buurtfeest, wandeltocht, BBQ met buren, schoonmaakactie)? Antwoordmogelijkheden: 'Ja', 'Neen, ik heb niet deelgenomen', 'Neen, hier worden geen buurtactiviteiten georganiseerd'
271;Samenleven;Burgerbevraging;Aandeel van de inwoners dat zich het afgelopen jaar gekwetst, beledigd of benadeeld heeft gevoeld omwille van geslacht, seksuele geaardheid, herkomst of fysieke of mentale beperking. Iemand die op minstens één van de vier items discriminatie rapporteerde werd opgenomen in de categorie 'Ja'. (Zie 'Vraagstelling survey' bij de detail-indicator.);persoon;procent;Iedereen die antwoordde met 'Ja' voor een bepaalde categorie werd in de teller opgenomen.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen, inclusief de respondenten in de categorie 'Niet van toepassing'.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Discriminatie;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_29.xlsx;Heb jij je het afgelopen jaar gekwetst, beledigd of benadeeld gevoeld vanwege… je geslacht? je seksuele geaardheid (holibi, transgender,…)? je herkomst? je fysieke of mentale beperking? Antwoordmogelijkheden: 'Ja', 'Neen', 'Niet van toepassing'
272;Samenleven;Burgerbevraging;Aandeel van de inwoners dat zich het afgelopen jaar gekwetst, beledigd of benadeeld heeft gevoeld omwille van geslacht, seksuele geaardheid, herkomst of fysieke of mentale beperking.;persoon;procent;Iedereen die antwoordde met 'Ja' voor een bepaalde categorie werd in de teller opgenomen.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen, inclusief de respondenten in de categorie 'Niet van toepassing'. Indien dit om een omvangrijke categorie gaat, wordt dit percentage meegegeven bij 'Opmerkingen bij de kwaliteit'.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Discriminatie (detail);https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_07.xlsx;Heb jij je het afgelopen jaar gekwetst, beledigd of benadeeld gevoeld vanwege… je geslacht? je seksuele geaardheid (holibi, transgender,…)? je herkomst? je fysieke of mentale beperking? Antwoordmogelijkheden: 'Ja', 'Neen', 'Niet van toepassing'
273;Samenleven;Burgerbevraging;Aandeel van de inwoners dat een diverse vriendenkring heeft (d.w.z. vrienden van niet-Belgische herkomst, met een andere seksuele geaardheid of met een fysieke of mentale beperking). Er werd een samengestelde indicator berekend die gebaseerd is op de gemiddelde score op de drie items (de respondent moet minstens op twee items geantwoord hebben, de maximale gemiddelde score is 4). Respondenten met een gemiddelde score van 1,5 of lager behoren tot de categorie 'Laag', respondenten met een gemiddelde score tussen 1,5 en 2,5 behoren tot de categorie 'Gemiddeld', respondenten met een gemiddelde somscore hoger dan 2,5 behoren tot de categorie 'Hoog'.;persoon;procent;De tellers werden berekend op basis van 3 gegroepeerde antwoordcategorieën: 'Laag', 'Gemiddeld' en 'Hoog'.;Iedereen die antwoordde op minstens 2 van de 3 items ('Niet van toepassing' telt niet mee) werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Diversiteit vriendenkring;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_09.xlsx;Hoeveel vrienden en kennissen heb je... van niet-Belgische herkomst? met een andere seksuele geaardheid? met een fysieke of mentale beperking? Antwoordmogelijkheden: 'Geen', 'Minder dan 5', '5 tot 10', 'Meer dan 10'
274;Samenleven;Burgerbevraging;Aandeel van de inwoners dat een diverse vriendenkring heeft (d.w.z. vrienden van niet-Belgische herkomst, met een andere seksuele geaardheid of met een fysieke of mentale beperking).;persoon;procent;De tellers werden berekend op basis van 4 antwoordcategorieën: 'Geen', 'Minder dan 5', 'Van 5 tot 10' en 'Meer dan 10' .;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Diversiteit vriendenkring (detail);https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_31.xlsx;Hoeveel vrienden en kennissen heb je... van niet-Belgische herkomst? met een andere seksuele geaardheid? met een fysieke of mentale beperking? Antwoordmogelijkheden: 'Geen', 'Minder dan 5', '5 tot 10', 'Meer dan 10'
275;Samenleven;Burgerbevraging;Aandeel van de inwoners dat positief staat tegenover diversiteit, in het bijzonder de aanwezigheid van personen met een verschillende herkomst. Er werd een samengestelde indicator berekend die gebaseerd is op de gemiddelde score op de zes items (de respondent moet minstens op vier items geantwoord hebben, de maximale gemiddelde score is 5). (Zie 'Vraagstelling survey' bij de detail-indicator.) Respondenten met een score van 2,8 of zitten in de categorie 'Negatief', respondenten tussen 2,8 en 4 in de categorie 'Neutraal'. Respondenten met een score van 4 of hoger zitten in de categorie 'Positief'. Deze laatste categorie komt overeen met de respondenten die het gemiddeld steeds eens waren met de stellingen (alle stellingen werden in dezelfde richting gedraaid).;persoon;procent;De tellers werden herschikt in 3 categorieën: 'Positief', 'Neutraal' en 'Negatief'.;Iedereen die antwoordde op minstens 4 van de 6 items werd in de noemer opgenomen, uitgezonderd de respondenten in de categorieën  'Geen mening/weet niet'. Indien dit om een omvangrijke categorie gaat, wordt dit percentage meegegeven bij 'Opmerkingen bij de kwaliteit'.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Houding tegenover diversiteit;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_27.xlsx;Ben je het met onderstaande uitspraken eens? Mensen met een verschillende herkomst leven goed samen in mijn gemeente/mijn stad. Ik zou het zinvol vinden als er in mijn gemeente/stad activiteiten worden georganiseerd waarbij mensen met een verschillende herkomst elkaar beter leren kennen. Ik vind dat er in mijn gemeente/stad te veel mensen met een verschillende herkomst wonen. Als je mensen met een verschillende herkomst beter leert kennen, blijken ze best sympathiek te zijn. Ik zou het niet zo prettig vinden als er een gezin met een verschillende herkomst in het huis naast mij komt wonen. Ik vind de aanwezigheid van mensen met een andere herkomst in mijn gemeente/stad een verrijking. Antwoordmogelijkheden: 'Helemaal oneens', 'Eerder oneens', 'Niet eens, niet oneens', 'Eerder eens', 'Helemaal eens', 'Geen mening/weet niet'
276;Samenleven;Burgerbevraging;Aandeel van de inwoners die oneens, neutraal of eens antwoordde op de stellingen rond verschillende herkomst;persoon;procent;De tellers werden berekend op basis van 3 gegroepeerde antwoordcategorieën: 'Helemaal oneens/Eerder oneens', 'Niet eens, niet oneens' en 'Eerder eens/ Helemaal eens'.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen, uitgezonderd de respondenten in de categorieën 'Geen mening/weet niet'. Indien dit om een omvangrijke categorie gaat, wordt dit percentage meegegeven bij 'Opmerkingen bij de kwaliteit'.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Houding tegenover diversiteit (detail);https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_11.xlsx;Ben je het met onderstaande uitspraken eens? Mensen met een verschillende herkomst leven goed samen in mijn gemeente/mijn stad. Ik zou het zinvol vinden als er in mijn gemeente/stad activiteiten worden georganiseerd waarbij mensen met een verschillende herkomst elkaar beter leren kennen. Ik vind dat er in mijn gemeente/stad te veel mensen met een verschillende herkomst wonen. Als je mensen met een verschillende herkomst beter leert kennen, blijken ze best sympathiek te zijn. Ik zou het niet zo prettig vinden als er een gezin met een verschillende herkomst in het huis naast mij komt wonen. Ik vind de aanwezigheid van mensen met een andere herkomst in mijn gemeente/stad een verrijking. Antwoordmogelijkheden: 'Helemaal oneens', 'Eerder oneens', 'Niet eens, niet oneens', 'Eerder eens', 'Helemaal eens', 'Geen mening / weet niet'
277;Samenleven;Burgerbevraging;Aandeel van de inwoners dat intense contacten heeft met niet-inwonende familie, vrienden of kennissen, buren en mensen van niet-Belgische herkomst. Er werd een samengestelde indicator berekend die gebaseerd is op de gemiddelde score op de vijf items (de respondent moet minstens op drie items geantwoord hebben, de maximale gemiddelde score is 7). (Zie 'Vraagstelling survey' bij de detail-indicator.) Respondenten met een score van 2,8 of zitten in de categorie 'Laag', respondenten tussen 2,8 en 4 in de categorie 'Matig'. Respondenten met een score van 4 of hoger zitten in de categorie 'Hoog'. Deze laatste categorie komt overeen met de respondenten die gemiddeld minstens in de categorie meermaals per maand zitten.;persoon;procent;De tellers werden herschikt in 3 categorieën: 'Lage intensiteit', 'Middelmatige intensiteit', 'Hoge intensiteit'. Indicator zijn diegenen met hoge intensiteit van sociale contacten;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Intensiteit van contacten;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_30.xlsx;"Hoe dikwijls ontmoet je bij je thuis of elders… niet-inwonende familie? vrienden of kennissen? buren? Antwoordmogelijkheden: 'Nooit', 'Een uitzonderlijke keer', 'Maandelijks', 'Meermaals per maand', 'Wekelijks', 'Meermaals per week', 'Dagelijks'. 
Hoe dikwijls heb je een praatje in je buurt met ... mensen van Belgische afkomst? mensen van niet-Belgische afkomst? Antwoordmogelijkheden: 'Nooit', 'Een uitzonderlijke keer', 'Maandelijks', 'Meermaals per maand', 'Wekelijks', 'Meermaals per week', 'Dagelijks'"
278;Samenleven;Burgerbevraging;Aandeel van de inwoners dat minstens wekelijks contact heeft met niet-inwonende familie, vrienden of kennissen, buren en mensen van Belgische herkomst en niet-Belgische herkomst.;persoon;procent;De tellers werden berekend op basis van 3 gegroepeerde antwoordcategorieën: 'Nooit/Een uitzonderlijke keer', 'Minstens maandelijks' en 'Minstens wekelijks'. De indicator zijn diegenen die minstens wekelijks ontmoetingen hebben.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Intensiteit van contacten (detail);https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_14.xlsx;"Hoe dikwijls ontmoet je bij je thuis of elders… niet-inwonende familie? vrienden of kennissen? buren? 
Hoe dikwijls heb je een praatje in je buurt met … mensen van Belgische afkomst ... mensen van niet-Belgische afkomst?
Antwoordmogelijkheden: 'Nooit', 'Een uitzonderlijke keer', 'Maandelijks', 'Meermaals per maand', 'Wekelijks', 'Meermaals per week', 'Dagelijks'"
279;Samenleven;Burgerbevraging;Aandeel van de inwoners dat mantelzorg geeft.;persoon;procent;Iedereen die antwoordde met 'Ja' werd in de teller opgenomen.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Mantelzorg geven;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_03.xlsx;Zorg jij minstens één keer per maand voor zieke, gehandicapte, bejaarde familieleden, buren, vrienden of voor de opvang van kinderen? Antwoordmogelijkheden: 'Ja', 'Neen'
280;Samenleven;Burgerbevraging;Aandeel van de inwoners dat mantelzorg krijgt.;persoon;procent;Iedereen die antwoordde met 'Ja' werd in de teller opgenomen.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Mantelzorg krijgen;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_04.xlsx;Heb jij of iemand van het gezin de afgelopen maand zelf een beroep gedaan op familieleden, kennissen of buren bij ziekte of wanneer er zorg nodig was? Antwoordmogelijkheden: 'Ja', 'Neen'
281;Samenleven;Burgerbevraging;Aandeel van de inwoners dat bepaalde plekken in de buurt mijdt omwille van de veiligheidsrisico's.;persoon;procent;De tellers werden berekend op basis van 3 gegroepeerde antwoordcategorieën: 'Nooit/Zelden', 'Af en toe' en 'Vaak/Altijd'. Indicator zijn diegenen die 'Vaak/Altijd' antwoordden.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Mijdgedrag op plekken in de buurt;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_26_2.xlsx;Gebeurt het dat je bepaalde plekken mijdt omdat je het daar niet veilig vindt in … je buurt? Antwoordmogelijkheden: 'Nooit', 'Zelden', 'Af en toe', 'Vaak', 'Altijd'
282;Samenleven;Burgerbevraging;Aandeel van de inwoners dat bepaalde plekken in de gemeente/stad mijdt omwille van de veiligheidsrisico's.;persoon;procent;De tellers werden berekend op basis van 3 gegroepeerde antwoordcategorieën: 'Nooit/Zelden', 'Af en toe' en 'Vaak/Altijd'. Indicator zijn diegenen die 'Vaak/Altijd' antwoordden.;Iedereen die antwoordde op de vraag werd in de noemer opgenomen.;Burgerbevraging Gemeente-Stadsmonitor, Agentschap Binnenlands Bestuur;2020;voorjaar 2024;Mijdgedrag op plekken in de gemeente;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_S_26_1.xlsx;Gebeurt het dat je bepaalde plekken mijdt omdat je het daar niet veilig vindt in … je gemeente/stad? Antwoordmogelijkheden: 'Nooit', 'Zelden', 'Af en toe', 'Vaak', 'Altijd'
283;Samenleven;Geregistreerde statistiek;"Statistiek van de door de politie geregistreerde feiten, per type feit, uitgedrukt als percentage van het totale aantal feiten. Het gaat om de plaats waar het geregistreerde feit plaatsvond, niet de woonplaats van het slachtoffer. In de statistiek worden verscheidene types van feiten onderscheiden: diefstal en afpersing; beschadigen van eigendom; misdrijven tegen de lichamelijke integriteit; bedrog; drugsgerelateerde misdrijven; overige geregistreerde misdrijven.";feit;procent;Aantal geregistreerde feiten per type;Aantal geregistreerde feiten;Politiële Criminaliteitsstatistieken;2021;juli 2023;Misdrijven, naar type;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_SA_02.xlsx;
